Vehicle,Date/Time,Location,Latitude,Longitude,Speed (mph),Bearing (°),Odometer (mi),Total Fuel (gal),Total Engine Hours,Type
005,4/6/2024  3:33 PM,"4072 700 South, Salt Lake City, UT 84104",40.7547717,-111.9903944,12.2,279.77,80085.9,214.01,6823.04,Breadcrumb
005,4/6/2024  3:33 PM,"698 4050 West, Salt Lake City, UT 84104",40.7547772,-111.9905376,5.3,269.21,80085.91,214.01,6823.04,Breadcrumb
005,4/6/2024  3:33 PM,"698 4050 West, Salt Lake City, UT 84104",40.7547772,-111.9905376,4.4,269.21,80085.91,214.01,6823.04,Breadcrumb
005,4/6/2024  3:33 PM,"698 4050 West, Salt Lake City, UT 84104",40.7547772,-111.9905376,0,269.21,80085.92,214.01,6823.04,Vehicle stopped
005,4/6/2024  3:34 PM,"698 4050 West, Salt Lake City, UT 84104",40.7547772,-111.9905376,0,269.21,80085.92,214.02,6823.06,Breadcrumb
005,4/6/2024  3:35 PM,"698 4050 West, Salt Lake City, UT 84104",40.7547772,-111.9905376,0,269.21,80085.92,214.04,6823.08,Breadcrumb
005,4/6/2024  3:35 PM,"698 4050 West, Salt Lake City, UT 84104",40.7547772,-111.9905376,6.4,269.21,80085.92,214.04,6823.08,Vehicle moving
005,4/6/2024  3:35 PM,"700 South, Salt Lake City, UT 84122",40.7547566,-111.9909271,6.4,267.29,80085.92,214.04,6823.08,Breadcrumb
005,4/6/2024  3:35 PM,"4362 700 South, Salt Lake City, UT 84104",40.7547584,-111.9913789,9.5,272.52,80085.93,214.04,6823.08,Breadcrumb
005,4/6/2024  3:36 PM,"4350 700 South, Salt Lake City, UT 84104",40.7547597,-111.9916659,14.7,269.7,80085.94,214.05,6823.08,Breadcrumb
005,4/6/2024  3:36 PM,"4244 700 South, Salt Lake City, UT 84104",40.7547729,-111.9938964,12.5,270.94,80086.06,214.05,6823.09,Breadcrumb
005,4/6/2024  3:37 PM,"700 South, Salt Lake City, UT 84122",40.7547773,-111.9959949,12.4,272.64,80086.17,214.06,6823.1,Breadcrumb
005,4/6/2024  3:37 PM,"4724 700 South, Salt Lake City, UT 84104",40.7547809,-111.9983846,13.7,271.01,80086.29,214.07,6823.11,Breadcrumb
005,4/6/2024  3:38 PM,"4616 700 South, Salt Lake City, UT 84104",40.75481,-112.0008043,16.7,271.92,80086.45,214.08,6823.12,Breadcrumb
005,4/6/2024  3:38 PM,"4598 700 South, Salt Lake City, UT 84104",40.7548128,-112.0012425,16.3,269.68,80086.46,214.08,6823.12,Breadcrumb
005,4/6/2024  3:38 PM,"4546 700 South, Salt Lake City, UT 84104",40.7548234,-112.0023896,8.0,270.51,80086.52,214.08,6823.12,Breadcrumb
005,4/6/2024  3:38 PM,"4546 700 South, Salt Lake City, UT 84104",40.7548232,-112.0024123,3.9,270.34,80086.53,214.08,6823.13,Breadcrumb
005,4/6/2024  3:38 PM,"4546 700 South, Salt Lake City, UT 84104",40.7548232,-112.0024123,9.0,270.34,80086.54,214.08,6823.13,Breadcrumb
005,4/6/2024  3:39 PM,"700 South, Salt Lake City, UT 84122",40.7548164,-112.0041306,8.5,271.75,80086.61,214.09,6823.14,Breadcrumb
005,4/6/2024  3:39 PM,"700 South, Salt Lake City, UT 84122",40.7548218,-112.0056361,,270.28,80086.69,214.09,6823.14,Breadcrumb
005,4/6/2024  3:39 PM,"700 South, Salt Lake City, UT 84122",40.7548449,-112.0063921,11.6,272.94,80086.72,214.1,6823.15,Breadcrumb
005,4/6/2024  3:40 PM,"700 South, Salt Lake City, UT 84122",40.7548644,-112.0069617,10.3,273.7,80086.75,214.1,6823.15,Breadcrumb
005,4/6/2024  3:40 PM,"700 South, Salt Lake City, UT 84122",40.7549836,-112.0080785,7.3,265.88,80086.8,214.11,6823.16,Breadcrumb
005,4/6/2024  3:40 PM,"700 South, Salt Lake City, UT 84122",40.7549169,-112.0085686,7.8,256.37,80086.85,214.11,6823.16,Breadcrumb
005,4/6/2024  3:40 PM,"700 South, Salt Lake City, UT 84122",40.7549139,-112.0085852,3.2,256.7,80086.86,214.11,6823.16,Breadcrumb
005,4/6/2024  3:40 PM,"700 South, Salt Lake City, UT 84122",40.7548674,-112.0089137,6.3,261.55,80086.86,214.11,6823.17,Breadcrumb
005,4/6/2024  3:41 PM,"5198 700 South, Salt Lake City, UT 84104",40.7548401,-112.0101498,9.1,270.88,80086.92,214.12,6823.17,Breadcrumb
005,4/6/2024  3:41 PM,"5152 700 South, Salt Lake City, UT 84104",40.7548537,-112.0117651,12.4,268.39,80087.01,214.13,6823.18,Breadcrumb
005,4/6/2024  3:41 PM,"5126 700 South, Salt Lake City, UT 84104",40.7548583,-112.0123587,12.4,273.47,80087.02,214.13,6823.18,Breadcrumb
005,4/6/2024  3:41 PM,"5116 700 South, Salt Lake City, UT 84104",40.7548689,-112.0125638,12.4,273.41,80087.03,214.13,6823.18,Breadcrumb
005,4/6/2024  3:42 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548712,-112.0126389,4.9,272.24,80087.03,214.13,6823.18,Breadcrumb
005,4/6/2024  3:42 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548712,-112.0126389,0,272.24,80087.09,214.13,6823.19,Vehicle stopped
005,4/6/2024  3:43 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548712,-112.0126389,0,272.24,80087.09,214.14,6823.2,Breadcrumb
005,4/6/2024  3:44 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548712,-112.0126389,0,272.24,80087.09,214.15,6823.22,Breadcrumb
005,4/6/2024  3:44 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548712,-112.0126389,5.6,272.24,80087.09,214.16,6823.23,Vehicle moving
005,4/6/2024  3:44 PM,"5114 700 South, Salt Lake City, UT 84104",40.7548712,-112.0126389,5.6,272.24,80087.09,214.16,6823.23,Breadcrumb
005,4/6/2024  3:44 PM,"5136 700 South, Salt Lake City, UT 84104",40.7548289,-112.0121544,5.6,87.79,80087.09,214.16,6823.23,Breadcrumb
005,4/6/2024  3:45 PM,"5168 700 South, Salt Lake City, UT 84104",40.7548252,-112.0114112,12.1,85.74,80087.1,214.16,6823.23,Breadcrumb
005,4/6/2024  3:45 PM,"5172 700 South, Salt Lake City, UT 84104",40.7548304,-112.0113356,9.6,83.21,80087.11,214.16,6823.23,Breadcrumb
005,4/6/2024  3:45 PM,"5174 700 South, Salt Lake City, UT 84104",40.7548354,-112.0113011,3.9,77.29,80087.14,214.16,6823.24,Breadcrumb
005,4/6/2024  3:45 PM,"5174 700 South, Salt Lake City, UT 84104",40.7548354,-112.0113011,6.0,77.29,80087.14,214.17,6823.24,Breadcrumb
005,4/6/2024  3:45 PM,"5178 700 South, Salt Lake City, UT 84104",40.7549418,-112.0112009,0,359.41,80087.15,214.17,6823.24,Vehicle stopped
005,4/6/2024  3:46 PM,"5178 700 South, Salt Lake City, UT 84104",40.7549418,-112.0112009,0,359.41,80087.15,214.17,6823.26,Breadcrumb
005,4/6/2024  3:46 PM,"5178 700 South, Salt Lake City, UT 84104",40.7549418,-112.0112009,8.2,359.41,80087.15,214.17,6823.26,Vehicle moving
005,4/6/2024  3:46 PM,"5178 700 South, Salt Lake City, UT 84104",40.7549418,-112.0112009,9.5,359.41,80087.16,214.17,6823.26,Breadcrumb
005,4/6/2024  3:46 PM,"5156 700 South, Salt Lake City, UT 84104",40.7551585,-112.0116937,7.0,297.79,80087.21,214.17,6823.26,Breadcrumb
005,4/6/2024  3:46 PM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,1.7,3.49,80087.23,214.18,6823.26,Breadcrumb
005,4/6/2024  3:46 PM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.23,214.18,6823.26,Vehicle stopped
005,4/6/2024  3:47 PM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.23,214.18,6823.28,Breadcrumb
005,4/6/2024  3:48 PM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.23,214.19,6823.29,Engine stop
005,4/6/2024  4:18 PM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,,3.49,80087.23,214.19,6823.29,Breadcrumb
005,4/7/2024  4:34 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,,3.49,80087.23,214.19,6823.29,Breadcrumb
005,4/7/2024  4:34 PM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,,3.49,80087.23,214.19,6823.29,Breadcrumb
005,4/8/2024  4:36 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,,3.49,80087.23,214.19,6823.29,Breadcrumb
005,4/8/2024  8:26 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.23,214.19,6823.29,Engine start
005,4/8/2024  8:27 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,2.2,3.49,80087.23,214.21,6823.3,Breadcrumb
005,4/8/2024  8:28 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.27,214.23,6823.32,Breadcrumb
005,4/8/2024  8:29 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.27,214.24,6823.34,Breadcrumb
005,4/8/2024  8:30 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.27,214.25,6823.35,Breadcrumb
005,4/8/2024  8:31 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.27,214.26,6823.37,Breadcrumb
005,4/8/2024  8:32 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,1.2,3.49,80087.27,214.27,6823.39,Breadcrumb
005,4/8/2024  8:33 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.27,214.28,6823.4,Engine stop
005,4/8/2024  8:42 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,0,3.49,80087.27,214.28,6823.4,Engine start
005,4/8/2024  8:43 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,5.9,3.49,80087.27,214.29,6823.41,Vehicle moving
005,4/8/2024  8:43 AM,"5152 700 South, Salt Lake City, UT 84104",40.7552932,-112.0117663,5.9,3.49,80087.27,214.29,6823.41,Breadcrumb
005,4/8/2024  8:43 AM,"5118 700 South, Salt Lake City, UT 84104",40.755105,-112.0125537,4.6,210.22,80087.28,214.3,6823.41,Breadcrumb
005,4/8/2024  8:43 AM,"5116 700 South, Salt Lake City, UT 84104",40.7550627,-112.0125898,0,189.56,80087.33,214.3,6823.41,Vehicle stopped
005,4/8/2024  8:44 AM,"5116 700 South, Salt Lake City, UT 84104",40.7550627,-112.0125898,9.3,189.56,80087.34,214.31,6823.42,Vehicle moving
005,4/8/2024  8:44 AM,"5116 700 South, Salt Lake City, UT 84104",40.7550627,-112.0125898,17.7,189.56,80087.34,214.31,6823.42,Breadcrumb
005,4/8/2024  8:44 AM,"5152 700 South, Salt Lake City, UT 84104",40.7547968,-112.0117877,22.1,90.52,80087.35,214.31,6823.42,Breadcrumb
005,4/8/2024  8:44 AM,"700 South, Salt Lake City, UT 84122",40.7548859,-112.0086681,22.3,81.48,80087.53,214.32,6823.43,Breadcrumb
005,4/8/2024  8:44 AM,"700 South, Salt Lake City, UT 84122",40.7549894,-112.0076743,21.4,95.08,80087.55,214.33,6823.43,Breadcrumb
005,4/8/2024  8:44 AM,"700 South, Salt Lake City, UT 84122",40.7549423,-112.0073439,20.3,105.4,80087.56,214.33,6823.43,Breadcrumb
005,4/8/2024  8:45 AM,"700 South, Salt Lake City, UT 84122",40.7548436,-112.006804,20.8,94.06,80087.58,214.33,6823.44,Breadcrumb
005,4/8/2024  8:45 AM,"700 South, Salt Lake City, UT 84122",40.7548092,-112.0056169,25.3,92.76,80087.66,214.34,6823.44,Breadcrumb
005,4/8/2024  8:45 AM,"4579 700 South, Salt Lake City, UT 84104",40.7547502,-112.0016776,30.3,90.94,80087.89,214.35,6823.45,Breadcrumb
005,4/8/2024  8:45 AM,"4667 700 South, Salt Lake City, UT 84104",40.7547363,-111.9997069,35.4,90.61,80087.95,214.36,6823.45,Breadcrumb
005,4/8/2024  8:46 AM,"4243 700 South, Salt Lake City, UT 84104",40.7547044,-111.9939728,35.5,90.43,80088.24,214.38,6823.46,Breadcrumb
005,4/8/2024  8:46 AM,"4020 700 South, Salt Lake City, UT 84104",40.7546706,-111.9880024,37.3,89.84,80088.56,214.4,6823.47,Breadcrumb
005,4/8/2024  8:47 AM,"3914 700 South, Salt Lake City, UT 84104",40.7547459,-111.9845671,37.0,79.43,80088.66,214.41,6823.47,Breadcrumb
005,4/8/2024  8:47 AM,"3955 700 South, Salt Lake City, UT 84104",40.7549157,-111.9838443,37.0,67.74,80088.67,214.42,6823.47,Breadcrumb
005,4/8/2024  8:47 AM,"3806 Iron Rose Pl, Salt Lake City, UT 84104",40.7552307,-111.9830363,36.7,57.54,80088.69,214.42,6823.47,Breadcrumb
005,4/8/2024  8:47 AM,"3787 700 South, Salt Lake City, UT 84104",40.7556283,-111.9823567,36.7,47.46,80088.71,214.42,6823.47,Breadcrumb
005,4/8/2024  8:47 AM,"4402 500 South, Salt Lake City, UT 84104",40.758129,-111.9790458,35.8,59.18,80089.13,214.44,6823.48,Breadcrumb
005,4/8/2024  8:47 AM,"4131 500 South, Salt Lake City, UT 84104",40.7582951,-111.9785751,35.8,69.97,80089.13,214.44,6823.48,Breadcrumb
005,4/8/2024  8:47 AM,"4195 500 South, Salt Lake City, UT 84104",40.7583785,-111.9781356,35.5,80.82,80089.14,214.44,6823.48,Breadcrumb
005,4/8/2024  8:47 AM,"4524 500 South, Salt Lake City, UT 84104",40.7584111,-111.9768028,33.3,90.22,80089.2,214.44,6823.48,Breadcrumb
005,4/8/2024  8:48 AM,"3516 500 South, Salt Lake City, UT 84104",40.7584318,-111.9740988,28.0,87.38,80089.42,214.45,6823.49,Breadcrumb
005,4/8/2024  8:48 AM,"3520 500 South, Salt Lake City, UT 84104",40.7584532,-111.9738668,26.1,75.84,80089.43,214.45,6823.49,Breadcrumb
005,4/8/2024  8:48 AM,"3522 500 South, Salt Lake City, UT 84104",40.7584805,-111.9737829,21.9,61.23,80089.44,214.45,6823.49,Breadcrumb
005,4/8/2024  8:48 AM,"3522 500 South, Salt Lake City, UT 84104",40.7585053,-111.9737446,6.6,45.47,80089.45,214.45,6823.49,Breadcrumb
005,4/8/2024  8:48 AM,"3524 500 South, Salt Lake City, UT 84104",40.7585111,-111.9737387,4.9,41.17,80089.46,214.45,6823.49,Breadcrumb
005,4/8/2024  8:48 AM,"3524 500 South, Salt Lake City, UT 84104",40.7585111,-111.9737387,1.5,41.17,80089.5,214.46,6823.5,Breadcrumb
005,4/8/2024  8:48 AM,"3524 500 South, Salt Lake City, UT 84104",40.7585111,-111.9737387,0,41.17,80089.5,214.46,6823.5,Vehicle stopped
005,4/8/2024  8:48 AM,"3524 500 South, Salt Lake City, UT 84104",40.7585111,-111.9737387,0,41.17,80089.5,214.46,6823.5,Engine stop
005,4/8/2024  8:53 AM,"3524 500 South, Salt Lake City, UT 84104",40.7585111,-111.9737387,0,41.17,80089.5,214.46,6823.5,Engine start
005,4/8/2024  8:53 AM,"3524 500 South, Salt Lake City, UT 84104",40.7585111,-111.9737387,5.4,41.17,80089.5,214.46,6823.51,Vehicle moving
005,4/8/2024  8:53 AM,"3524 500 South, Salt Lake City, UT 84104",40.7587898,-111.9736754,5.5,72.36,80089.57,214.47,6823.51,Breadcrumb
005,4/8/2024  8:54 AM,"500 South, Salt Lake City, UT 84122",40.7589866,-111.9729783,3.9,100.21,80089.59,214.47,6823.52,Breadcrumb
005,4/8/2024  8:54 AM,"500 South, Salt Lake City, UT 84122",40.7589866,-111.9729783,6.5,100.21,80089.6,214.47,6823.52,Breadcrumb
005,4/8/2024  8:54 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,2.9,5.04,80089.64,214.47,6823.53,Breadcrumb
005,4/8/2024  8:54 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,0,5.04,80089.64,214.48,6823.53,Vehicle stopped
005,4/8/2024  8:55 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,0,5.04,80089.64,214.49,6823.55,Breadcrumb
005,4/8/2024  8:56 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,0,5.04,80089.64,214.5,6823.56,Engine stop
005,4/8/2024  9:00 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,0,5.04,80089.64,214.5,6823.56,Engine start
005,4/8/2024  9:01 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,3.4,5.04,80089.69,214.51,6823.58,Breadcrumb
005,4/8/2024  9:01 AM,"Gladiola St, Salt Lake City, UT 84122",40.7593949,-111.9726154,5.1,5.04,80089.69,214.51,6823.59,Vehicle moving
005,4/8/2024  9:01 AM,"Gladiola St, Salt Lake City, UT 84122",40.7598852,-111.9731036,6.4,177.51,80089.69,214.51,6823.59,Breadcrumb
005,4/8/2024  9:02 AM,"3532 500 South, Salt Lake City, UT 84104",40.7590329,-111.9732601,4.5,188.51,80089.78,214.52,6823.59,Breadcrumb
005,4/8/2024  9:02 AM,"3530 500 South, Salt Lake City, UT 84104",40.7588825,-111.9733275,4.4,211.37,80089.79,214.52,6823.6,Breadcrumb
005,4/8/2024  9:02 AM,"3530 500 South, Salt Lake City, UT 84104",40.7588825,-111.9733275,4.5,211.37,80089.84,214.53,6823.61,Breadcrumb
005,4/8/2024  9:02 AM,"3530 500 South, Salt Lake City, UT 84104",40.7588825,-111.9733275,11.3,211.37,80089.84,214.53,6823.61,Breadcrumb
005,4/8/2024  9:02 AM,"3514 500 South, Salt Lake City, UT 84104",40.7584534,-111.9742962,16.7,271.22,80089.85,214.53,6823.61,Breadcrumb
005,4/8/2024  9:02 AM,"3506 500 South, Salt Lake City, UT 84104",40.7584566,-111.9747296,20.0,270.49,80089.87,214.54,6823.61,Breadcrumb
005,4/8/2024  9:03 AM,"4448 500 South, Salt Lake City, UT 84104",40.7584089,-111.9782655,21.8,258.05,80090.02,214.55,6823.62,Breadcrumb
005,4/8/2024  9:03 AM,"4414 500 South, Salt Lake City, UT 84104",40.7582606,-111.9788507,26.1,244.56,80090.05,214.55,6823.62,Breadcrumb
005,4/8/2024  9:03 AM,"4384 500 South, Salt Lake City, UT 84104",40.7580122,-111.9793833,28.4,232.22,80090.08,214.56,6823.62,Breadcrumb
005,4/8/2024  9:03 AM,"3799 700 South, Salt Lake City, UT 84104",40.7560012,-111.9819857,34.1,224.67,80090.25,214.57,6823.62,Breadcrumb
005,4/8/2024  9:03 AM,"501 Iron Rose Pl, Salt Lake City, UT 84104",40.7553135,-111.9830022,33.2,235.87,80090.34,214.58,6823.63,Breadcrumb
005,4/8/2024  9:04 AM,"3959 700 South, Salt Lake City, UT 84104",40.7549893,-111.9837874,31.7,247.94,80090.4,214.58,6823.63,Breadcrumb
005,4/8/2024  9:04 AM,"3906 700 South, Salt Lake City, UT 84104",40.7547838,-111.9847032,31.7,258.84,80090.44,214.58,6823.63,Breadcrumb
005,4/8/2024  9:04 AM,"3864 700 South, Salt Lake City, UT 84104",40.7547189,-111.9854774,31.7,268.94,80090.45,214.58,6823.63,Breadcrumb
005,4/8/2024  9:04 AM,"700 South, Salt Lake City, UT 84122",40.7547384,-111.9907419,36.9,270.92,80090.72,214.6,6823.64,Breadcrumb
005,4/8/2024  9:05 AM,"700 South, Salt Lake City, UT 84122",40.7547728,-111.9968813,39.1,270.0,80091.06,214.62,6823.65,Breadcrumb
005,4/8/2024  9:05 AM,"4552 700 South, Salt Lake City, UT 84104",40.7548047,-112.002266,38.9,269.7,80091.34,214.64,6823.65,Breadcrumb
005,4/8/2024  9:05 AM,"700 South, Salt Lake City, UT 84122",40.7548037,-112.0026525,30.3,270.04,80091.36,214.64,6823.66,Breadcrumb
005,4/8/2024  9:06 AM,"700 South, Salt Lake City, UT 84122",40.7548387,-112.0065787,24.1,273.13,80091.59,214.65,6823.66,Breadcrumb
005,4/8/2024  9:06 AM,"700 South, Salt Lake City, UT 84122",40.7548797,-112.007151,24.2,283.31,80091.61,214.65,6823.66,Breadcrumb
005,4/8/2024  9:06 AM,"700 South, Salt Lake City, UT 84122",40.7549926,-112.0078524,21.1,269.0,80091.62,214.65,6823.67,Breadcrumb
005,4/8/2024  9:06 AM,"700 South, Salt Lake City, UT 84122",40.7549316,-112.0084352,19.0,258.95,80091.68,214.66,6823.67,Breadcrumb
005,4/8/2024  9:06 AM,"700 South, Salt Lake City, UT 84122",40.7548337,-112.0095217,22.6,269.41,80091.76,214.66,6823.67,Breadcrumb
005,4/8/2024  9:06 AM,"5188 700 South, Salt Lake City, UT 84104",40.7548528,-112.0109622,25.6,273.47,80091.81,214.67,6823.67,Breadcrumb
005,4/8/2024  9:06 AM,"5182 700 South, Salt Lake City, UT 84104",40.7548704,-112.0111258,26.0,282.16,80091.82,214.67,6823.67,Breadcrumb
005,4/8/2024  9:06 AM,"5176 700 South, Salt Lake City, UT 84104",40.7549129,-112.0112325,26.0,315.27,80091.83,214.67,6823.67,Breadcrumb
005,4/8/2024  9:06 AM,"5174 700 South, Salt Lake City, UT 84104",40.7549606,-112.0112634,13.2,344.53,80091.84,214.67,6823.68,Breadcrumb
005,4/8/2024  9:06 AM,"5174 700 South, Salt Lake City, UT 84104",40.7550639,-112.0112839,13.2,343.14,80091.85,214.67,6823.68,Breadcrumb
005,4/8/2024  9:06 AM,"5170 700 South, Salt Lake City, UT 84104",40.7551344,-112.0113593,13.2,299.45,80091.85,214.67,6823.68,Breadcrumb
005,4/8/2024  9:06 AM,"5164 700 South, Salt Lake City, UT 84104",40.7551572,-112.0115236,11.7,269.76,80091.85,214.68,6823.68,Breadcrumb
005,4/8/2024  9:07 AM,"5146 700 South, Salt Lake City, UT 84104",40.7551648,-112.0119229,11.2,274.99,80091.87,214.68,6823.68,Breadcrumb
005,4/8/2024  9:07 AM,"5142 700 South, Salt Lake City, UT 84104",40.7551757,-112.0120234,5.8,277.68,80091.87,214.68,6823.68,Breadcrumb
005,4/8/2024  9:07 AM,"5140 700 South, Salt Lake City, UT 84104",40.7551793,-112.0120665,4.3,274.78,80091.93,214.68,6823.68,Breadcrumb
005,4/8/2024  9:07 AM,"5138 700 South, Salt Lake City, UT 84104",40.7551795,-112.0120798,0.4,273.64,80091.93,214.68,6823.68,Breadcrumb
005,4/8/2024  9:07 AM,"5138 700 South, Salt Lake City, UT 84104",40.7551795,-112.0120798,0,273.64,80091.93,214.68,6823.68,Vehicle stopped
005,4/8/2024  9:07 AM,"5138 700 South, Salt Lake City, UT 84104",40.7551795,-112.0120798,0,273.64,80091.93,214.68,6823.68,Engine stop
005,4/8/2024  9:22 AM,"5138 700 South, Salt Lake City, UT 84104",40.7551795,-112.0120798,0,273.64,80091.93,214.68,6823.68,Engine start
005,4/8/2024  9:23 AM,"5138 700 South, Salt Lake City, UT 84104",40.7551795,-112.0120798,5.7,273.64,80091.93,214.68,6823.69,Vehicle moving
005,4/8/2024  9:23 AM,"5138 700 South, Salt Lake City, UT 84104",40.7551795,-112.0120798,6.1,273.64,80091.93,214.68,6823.69,Breadcrumb
005,4/8/2024  9:23 AM,"5106 700 South, Salt Lake City, UT 84104",40.7549485,-112.0128035,4.5,194.96,80091.99,214.69,6823.7,Breadcrumb
005,4/8/2024  9:23 AM,"5106 700 South, Salt Lake City, UT 84104",40.7549485,-112.0128035,8.3,194.96,80091.99,214.69,6823.7,Breadcrumb
005,4/8/2024  9:23 AM,"5094 700 South, Salt Lake City, UT 84104",40.7548621,-112.0130942,11.4,271.65,80092.0,214.69,6823.7,Breadcrumb
005,4/8/2024  9:23 AM,"5078 700 South, Salt Lake City, UT 84104",40.7548654,-112.013414,17.6,272.54,80092.01,214.69,6823.7,Breadcrumb
005,4/8/2024  9:24 AM,"5288 700 South, Salt Lake City, UT 84104",40.7548831,-112.0155213,18.9,278.37,80092.07,214.7,6823.7,Breadcrumb
005,4/8/2024  9:24 AM,"5282 700 South, Salt Lake City, UT 84104",40.7549142,-112.0156167,12.2,305.53,80092.08,214.7,6823.71,Breadcrumb
005,4/8/2024  9:24 AM,"5284 700 South, Salt Lake City, UT 84104",40.755798,-112.0155786,7.0,3.16,80092.19,214.71,6823.71,Breadcrumb
005,4/8/2024  9:24 AM,"5220 W 700 South, Salt Lake City, UT 84104",40.755892,-112.0155873,0.6,350.71,80092.2,214.71,6823.72,Breadcrumb
005,4/8/2024  9:24 AM,"5220 W 700 South, Salt Lake City, UT 84104",40.755892,-112.0155873,0,350.71,80092.2,214.71,6823.72,Vehicle stopped
005,4/8/2024  9:25 AM,"5220 W 700 South, Salt Lake City, UT 84104",40.755892,-112.0155873,0,350.71,80092.2,214.72,6823.73,Breadcrumb
005,4/8/2024  9:26 AM,"5220 W 700 South, Salt Lake City, UT 84104",40.755892,-112.0155873,0,350.71,80092.2,214.72,6823.75,Breadcrumb
005,4/8/2024  9:27 AM,"5220 W 700 South, Salt Lake City, UT 84104",40.755892,-112.0155873,5.0,350.71,80092.2,214.73,6823.76,Vehicle moving
005,4/8/2024  9:27 AM,"5220 W 700 South, Salt Lake City, UT 84104",40.755892,-112.0155873,5.5,350.71,80092.2,214.73,6823.76,Breadcrumb
005,4/8/2024  9:28 AM,"5278 700 South, Salt Lake City, UT 84104",40.7550715,-112.015694,5.6,178.58,80092.25,214.73,6823.77,Breadcrumb
005,4/8/2024  9:28 AM,"5280 700 South, Salt Lake City, UT 84104",40.7550256,-112.0156902,4.7,176.16,80092.26,214.73,6823.77,Breadcrumb
005,4/8/2024  9:28 AM,"5280 700 South, Salt Lake City, UT 84104",40.75499,-112.015686,10.4,175.03,80092.27,214.74,6823.77,Breadcrumb
005,4/8/2024  9:28 AM,"5000 700 South, Salt Lake City, UT 84104",40.7548445,-112.0153273,15.2,91.15,80092.28,214.74,6823.78,Breadcrumb
005,4/8/2024  9:28 AM,"5008 700 South, Salt Lake City, UT 84104",40.7548238,-112.0149843,18.7,92.86,80092.29,214.74,6823.78,Breadcrumb
005,4/8/2024  9:28 AM,"5034 700 South, Salt Lake City, UT 84104",40.7548193,-112.0144078,24.1,90.86,80092.3,214.75,6823.78,Breadcrumb
005,4/8/2024  9:28 AM,"5198 700 South, Salt Lake City, UT 84104",40.754824,-112.0104732,26.1,87.16,80092.51,214.76,6823.79,Breadcrumb
005,4/8/2024  9:29 AM,"700 South, Salt Lake City, UT 84122",40.754881,-112.0088675,23.4,84.47,80092.61,214.76,6823.79,Breadcrumb
005,4/8/2024  9:29 AM,"700 South, Salt Lake City, UT 84122",40.7549511,-112.0082493,16.8,79.98,80092.64,214.76,6823.79,Breadcrumb
005,4/8/2024  9:29 AM,"700 South, Salt Lake City, UT 84122",40.7549971,-112.0077391,17.8,93.04,80092.63,214.76,6823.79,Breadcrumb
005,4/8/2024  9:29 AM,"700 South, Salt Lake City, UT 84122",40.7549421,-112.007372,18.9,105.91,80092.64,214.76,6823.79,Breadcrumb
005,4/8/2024  9:29 AM,"700 South, Salt Lake City, UT 84122",40.754863,-112.0068579,18.9,94.73,80092.64,214.77,6823.79,Breadcrumb
005,4/8/2024  9:29 AM,"700 South, Salt Lake City, UT 84122",40.7548019,-112.0032229,24.8,90.83,80092.88,214.78,6823.8,Breadcrumb
005,4/8/2024  9:30 AM,"4564 700 South, Salt Lake City, UT 84104",40.7547735,-112.0019927,25.9,90.45,80092.94,214.78,6823.8,Breadcrumb
