Vehicle,Date/Time,Location,Latitude,Longitude,Speed (mph),Bearing (°),Odometer (mi),Total Fuel (gal),Total Engine Hours,Type
1640,4/5/2024  2:01 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,0,232.27,343284.1,7.0,3.65,Engine start
1640,4/5/2024  2:02 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,0,232.27,343284.1,7.03,3.67,Breadcrumb
1640,4/5/2024  2:03 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,0,232.27,343284.1,7.05,3.7,Breadcrumb
1640,4/5/2024  2:04 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,0,232.27,343284.1,7.07,3.72,Breadcrumb
1640,4/5/2024  2:05 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,2.7,232.27,343284.1,7.09,3.74,Breadcrumb
1640,4/5/2024  2:05 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,5.0,232.27,343284.18,7.1,3.74,Vehicle moving
1640,4/5/2024  2:05 PM,"5220 W 700 South, Salt Lake City, UT 84104",40.7558947,-112.0157756,6.1,232.27,343284.18,7.1,3.74,Breadcrumb
1640,4/5/2024  2:06 PM,"5280 700 South, Salt Lake City, UT 84104",40.7553952,-112.0156546,10.9,188.84,343284.21,7.11,3.74,Breadcrumb
1640,4/5/2024  2:06 PM,"5280 700 South, Salt Lake City, UT 84104",40.7550067,-112.0156893,6.1,192.33,343284.24,7.11,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5278 700 South, Salt Lake City, UT 84104",40.7549576,-112.0157029,4.8,191.67,343284.25,7.12,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5278 700 South, Salt Lake City, UT 84104",40.7549576,-112.0157029,5.8,191.67,343284.25,7.12,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5264 700 South, Salt Lake City, UT 84104",40.7548563,-112.016005,10.8,277.46,343284.26,7.12,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5252 700 South, Salt Lake City, UT 84104",40.7548638,-112.0162524,17.6,270.37,343284.27,7.13,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5236 700 South, Salt Lake City, UT 84104",40.7548653,-112.0165904,26.3,270.41,343284.29,7.14,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5210 700 South, Salt Lake City, UT 84104",40.7548677,-112.0171014,32.4,270.0,343284.32,7.15,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5298 700 South, Salt Lake City, UT 84104",40.7548694,-112.0175107,38.6,270.64,343284.34,7.16,3.75,Breadcrumb
1640,4/5/2024  2:06 PM,"5296 700 South, Salt Lake City, UT 84104",40.7548634,-112.0186664,43.7,269.31,343284.4,7.17,3.76,Breadcrumb
1640,4/5/2024  2:06 PM,"5292 700 South, Salt Lake City, UT 84104",40.754902,-112.0203692,40.7,279.39,343284.49,7.18,3.76,Breadcrumb
1640,4/5/2024  2:06 PM,"700 South, Salt Lake City, UT",40.7550528,-112.0210683,40.1,291.41,343284.53,7.18,3.76,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559326,-112.0237487,33.8,280.63,343284.68,7.19,3.76,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559789,-112.0242688,26.8,273.25,343284.71,7.19,3.76,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559848,-112.0245656,17.4,270.75,343284.72,7.19,3.76,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559877,-112.0247115,9.3,272.35,343284.73,7.19,3.76,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559906,-112.0247943,4.6,273.89,343284.74,7.19,3.76,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559916,-112.0248141,0,275.01,343284.74,7.19,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559916,-112.0248141,0,275.01,343284.74,7.19,3.77,Vehicle stopped
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559916,-112.0248141,5.6,275.01,343284.74,7.2,3.77,Vehicle moving
1640,4/5/2024  2:07 PM,"700 South, Salt Lake City, UT",40.7559916,-112.0248141,7.4,275.01,343284.74,7.2,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"641 5600 West, Salt Lake City, UT 84104",40.7561351,-112.0249477,10.1,352.45,343284.75,7.2,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"629 5600 West, Salt Lake City, UT 84104",40.7563453,-112.0249404,16.4,1.44,343284.76,7.21,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"610 5600 West, Salt Lake City, UT 84104",40.7566726,-112.0249407,26.0,357.89,343284.79,7.22,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"588 5600 West, Salt Lake City, UT 84104",40.7570583,-112.0249702,31.8,356.76,343284.81,7.23,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"571 5600 West, Salt Lake City, UT 84104",40.7573425,-112.02498,40.0,359.43,343284.83,7.24,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"540 5600 West, Salt Lake City, UT 84104",40.7578846,-112.0249849,43.9,359.95,343284.87,7.25,3.77,Breadcrumb
1640,4/5/2024  2:07 PM,"490 5600 West, Salt Lake City, UT 84104",40.7587529,-112.0249928,48.9,359.82,343284.93,7.26,3.78,Breadcrumb
1640,4/5/2024  2:08 PM,"N 5600 West, Salt Lake City, UT 84122",40.7645213,-112.0250246,50.9,0.79,343285.33,7.3,3.78,Breadcrumb
1640,4/5/2024  2:08 PM,"229 5600 West, Salt Lake City, UT 84104",40.7667055,-112.0250126,43.7,359.21,343285.48,7.31,3.79,Breadcrumb
1640,4/5/2024  2:08 PM,"N 5600 West, Salt Lake City, UT 84122",40.7670744,-112.0250169,36.3,359.33,343285.5,7.31,3.79,Breadcrumb
1640,4/5/2024  2:08 PM,"182 5600 West, Salt Lake City, UT 84104",40.7672393,-112.0250178,27.4,359.62,343285.52,7.31,3.79,Breadcrumb
1640,4/5/2024  2:08 PM,"N 5600 West, Salt Lake City, UT 84122",40.7674637,-112.0250201,21.1,359.44,343285.54,7.31,3.79,Breadcrumb
1640,4/5/2024  2:08 PM,"N 5600 West, Salt Lake City, UT 84122",40.7677182,-112.0250204,15.6,359.73,343285.55,7.31,3.79,Breadcrumb
1640,4/5/2024  2:08 PM,"N 5600 West, Salt Lake City, UT 84122",40.7678466,-112.0250206,10.5,359.83,343285.56,7.31,3.79,Breadcrumb
1640,4/5/2024  2:08 PM,"N 5600 West, Salt Lake City, UT 84122",40.7680106,-112.0250192,5.1,0.07,343285.57,7.31,3.79,Breadcrumb
1640,4/5/2024  2:09 PM,"N 5600 West, Salt Lake City, UT 84122",40.7680543,-112.0250192,2.1,359.2,343285.57,7.31,3.79,Breadcrumb
1640,4/5/2024  2:09 PM,"N 5600 West, Salt Lake City, UT 84122",40.7680543,-112.0250192,0,359.2,343285.57,7.31,3.8,Vehicle stopped
1640,4/5/2024  2:09 PM,"N 5600 West, Salt Lake City, UT 84122",40.7680543,-112.0250192,5.7,359.2,343285.58,7.32,3.8,Vehicle moving
1640,4/5/2024  2:09 PM,"N 5600 West, Salt Lake City, UT 84122",40.7680543,-112.0250192,7.5,359.2,343285.58,7.32,3.8,Breadcrumb
1640,4/5/2024  2:09 PM,"N 5600 West, Salt Lake City, UT 84122",40.7683019,-112.0250156,12.3,359.14,343285.59,7.32,3.8,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7685607,-112.0250131,17.3,0.18,343285.61,7.33,3.8,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7687389,-112.0250143,22.2,359.03,343285.62,7.33,3.8,Breadcrumb
1640,4/5/2024  2:09 PM,"N 5600 West, Salt Lake City, UT 84122",40.7690775,-112.0250578,24.1,348.95,343285.64,7.34,3.8,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7696358,-112.025157,27.8,0.0,343285.68,7.35,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7698309,-112.0251587,22.4,359.85,343285.69,7.35,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.770286,-112.0251605,28.8,359.97,343285.72,7.35,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7718464,-112.0251873,21.0,359.01,343285.83,7.36,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7720111,-112.0252343,18.2,333.02,343285.84,7.36,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7720809,-112.0253073,19.7,313.92,343285.85,7.36,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7721455,-112.0255176,20.9,278.68,343285.87,7.36,3.81,Breadcrumb
1640,4/5/2024  2:09 PM,"5600 West, Salt Lake City, UT 84122",40.7721492,-112.0259267,27.8,267.62,343285.88,7.37,3.81,Breadcrumb
1640,4/5/2024  2:10 PM,"190 Apollo Rd, Salt Lake City, UT 84116",40.772114,-112.0264393,34.8,261.81,343285.91,7.38,3.81,Breadcrumb
1640,4/5/2024  2:10 PM,"190 Apollo Rd, Salt Lake City, UT 84116",40.7720025,-112.027043,39.8,252.61,343285.94,7.39,3.81,Breadcrumb
1640,4/5/2024  2:10 PM,"190 Apollo Rd, Salt Lake City, UT 84116",40.7718668,-112.0275086,47.0,246.81,343285.97,7.4,3.82,Breadcrumb
1640,4/5/2024  2:10 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT 84122",40.7716923,-112.0280417,53.7,247.63,343286.0,7.42,3.82,Breadcrumb
1640,4/5/2024  2:10 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT 84122",40.7713788,-112.0292735,59.5,258.23,343286.07,7.44,3.82,Breadcrumb
1640,4/5/2024  2:10 PM,"6037 Dwight D. Eisenhower Hwy, Salt Lake City, UT 84116",40.771287,-112.0306446,63.4,268.89,343286.14,7.45,3.82,Breadcrumb
1640,4/5/2024  2:10 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711808,-112.0378691,69.1,269.8,343286.52,7.52,3.82,Breadcrumb
1640,4/5/2024  2:10 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711805,-112.0391511,74.4,270.22,343286.59,7.54,3.83,Breadcrumb
1640,4/5/2024  2:10 PM,"6183 Mountain View Corridor, Salt Lake City, UT 84116",40.7711801,-112.0412608,79.7,269.84,343286.7,7.58,3.83,Breadcrumb
1640,4/5/2024  2:10 PM,"Mountain View Corridor, Salt Lake City, UT",40.7711768,-112.0426639,72.9,269.87,343286.77,7.58,3.83,Breadcrumb
1640,4/5/2024  2:10 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.771172,-112.0447483,67.3,269.66,343286.88,7.58,3.83,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711754,-112.0490442,74.8,269.54,343287.1,7.62,3.83,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711698,-112.0512448,79.6,269.71,343287.22,7.65,3.83,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711639,-112.0540081,73.1,269.73,343287.37,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711667,-112.0548385,67.1,270.54,343287.41,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711795,-112.0555995,62.8,272.38,343287.45,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7712419,-112.0569356,57.3,273.32,343287.52,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7713604,-112.058562,52.5,279.87,343287.6,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7717289,-112.0601831,47.1,289.09,343287.69,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"6587 N Temple Frontage, Magna, UT 84116",40.7719576,-112.0611365,41.3,284.69,343287.75,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7720563,-112.0618261,35.3,277.08,343287.78,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"7200 West, Salt Lake City, UT",40.7720838,-112.0623658,24.9,271.4,343287.81,7.67,3.84,Breadcrumb
1640,4/5/2024  2:11 PM,"7200 West, Salt Lake City, UT",40.7720858,-112.062623,17.2,269.94,343287.83,7.67,3.85,Breadcrumb
1640,4/5/2024  2:11 PM,"7200 West, Salt Lake City, UT",40.7720855,-112.0627155,6.5,270.01,343287.83,7.67,3.85,Breadcrumb
1640,4/5/2024  2:11 PM,"7200 West, Salt Lake City, UT",40.7720858,-112.0627871,1.9,271.24,343287.83,7.67,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720856,-112.0628004,5.2,271.47,343287.84,7.67,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720856,-112.0628004,8.4,271.47,343287.84,7.67,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720843,-112.0630678,8.8,270.33,343287.85,7.68,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720868,-112.0632488,14.5,271.18,343287.86,7.68,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720867,-112.0635451,19.6,269.83,343287.87,7.69,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720845,-112.0636993,27.7,268.26,343287.89,7.69,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"7200 West, Salt Lake City, UT",40.7720698,-112.064029,35.4,265.18,343287.91,7.7,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7720294,-112.064436,40.7,260.24,343287.93,7.71,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7719057,-112.0651256,44.3,253.13,343287.96,7.72,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7717769,-112.0656137,44.3,249.29,343287.99,7.72,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7714774,-112.0666276,50.7,250.01,343288.05,7.73,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7712549,-112.0678248,55.7,263.46,343288.11,7.75,3.85,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7712096,-112.0694883,62.4,268.76,343288.2,7.77,3.86,Breadcrumb
1640,4/5/2024  2:12 PM,"Dwight D. Eisenhower Hwy, Salt Lake City, UT",40.7711675,-112.0717836,67.6,268.31,343288.32,7.8,3.86,Breadcrumb
1640,4/5/2024  2:13 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7710955,-112.0827551,70.4,270.0,343288.9,7.88,3.87,Breadcrumb
1640,4/5/2024  2:13 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7710603,-112.093786,70.4,270.06,343289.49,7.95,3.87,Breadcrumb
1640,4/5/2024  2:14 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7710398,-112.1054114,71.4,269.78,343290.09,8.01,3.88,Breadcrumb
1640,4/5/2024  2:14 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7710198,-112.1156006,66.1,269.74,343290.61,8.07,3.89,Breadcrumb
1640,4/5/2024  2:14 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7710105,-112.1208325,71.6,268.87,343290.89,8.12,3.89,Breadcrumb
1640,4/5/2024  2:15 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7709628,-112.1250035,77.0,269.8,343291.11,8.16,3.9,Breadcrumb
1640,4/5/2024  2:15 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7709533,-112.1272092,71.6,269.72,343291.22,8.16,3.9,Breadcrumb
1640,4/5/2024  2:15 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7709658,-112.1382758,71.4,269.69,343291.82,8.26,3.91,Breadcrumb
1640,4/5/2024  2:15 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7709611,-112.1395231,66.1,270.01,343291.87,8.26,3.91,Breadcrumb
1640,4/5/2024  2:16 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7707483,-112.1496032,64.1,258.45,343292.4,8.32,3.92,Breadcrumb
1640,4/5/2024  2:16 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7703457,-112.1513514,64.1,247.94,343292.5,8.34,3.92,Breadcrumb
1640,4/5/2024  2:16 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.769547,-112.15332,64.0,236.14,343292.62,8.35,3.92,Breadcrumb
1640,4/5/2024  2:16 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7686146,-112.1547842,67.2,224.5,343292.72,8.37,3.92,Breadcrumb
1640,4/5/2024  2:16 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7670751,-112.1566373,72.8,222.53,343292.87,8.4,3.92,Breadcrumb
1640,4/5/2024  2:16 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7658343,-112.1581451,77.7,222.91,343292.98,8.43,3.92,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7623179,-112.1624368,71.7,222.93,343293.31,8.48,3.93,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7614827,-112.1634996,65.5,225.42,343293.39,8.48,3.93,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7606644,-112.1646304,70.9,226.63,343293.47,8.51,3.93,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7595003,-112.1661664,76.5,222.89,343293.59,8.54,3.93,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7540477,-112.1727703,69.0,222.72,343294.1,8.62,3.94,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7515915,-112.1757298,75.4,222.29,343294.33,8.68,3.94,Breadcrumb
1640,4/5/2024  2:17 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.750137,-112.177477,67.1,222.36,343294.47,8.7,3.94,Breadcrumb
1640,4/5/2024  2:18 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7497594,-112.177932,57.9,222.92,343294.51,8.7,3.94,Breadcrumb
1640,4/5/2024  2:18 PM,"Dwight D. Eisenhower Hwy, Magna, UT",40.7494067,-112.1783798,51.6,224.63,343294.54,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7486863,-112.1794859,46.9,236.0,343294.61,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7483205,-112.1803835,44.2,247.9,343294.67,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7480136,-112.1818273,39.0,256.59,343294.75,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7477823,-112.1828201,32.4,244.85,343294.8,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7475815,-112.1832488,27.5,232.25,343294.83,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7473521,-112.1835613,23.7,221.24,343294.85,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"N Temple Frontage, Magna, UT",40.7470288,-112.1838526,19.9,208.74,343294.88,8.7,3.95,Breadcrumb
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7465757,-112.1841768,14.8,210.13,343294.92,8.71,3.96,Breadcrumb
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7463815,-112.1843167,9.5,208.74,343294.93,8.71,3.96,Breadcrumb
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7463304,-112.1843537,2.6,209.48,343294.94,8.71,3.96,Breadcrumb
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7463248,-112.184357,0,209.23,343294.94,8.71,3.96,Breadcrumb
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7463248,-112.184357,0,209.23,343294.94,8.71,3.96,Vehicle stopped
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7463248,-112.184357,5.0,209.23,343294.94,8.71,3.96,Vehicle moving
1640,4/5/2024  2:18 PM,"SR 202, Magna, UT",40.7463248,-112.184357,0.0,209.23,343294.94,8.71,3.96,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7463248,-112.184357,0,209.23,343294.94,8.71,3.96,Vehicle stopped
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7463248,-112.184357,6.5,209.23,343294.94,8.72,3.96,Vehicle moving
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7462028,-112.1843869,6.5,183.98,343294.94,8.72,3.97,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7460616,-112.1842972,12.5,137.17,343294.96,8.72,3.97,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7458936,-112.1840542,18.3,131.06,343294.97,8.73,3.97,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7458305,-112.1839612,21.7,132.38,343294.99,8.74,3.97,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7456275,-112.1836748,27.5,133.96,343295.0,8.74,3.97,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.744648,-112.1822741,34.2,131.75,343295.1,8.76,3.97,Breadcrumb
1640,4/5/2024  2:19 PM,"SR 202, Magna, UT",40.7430694,-112.1802359,39.8,139.52,343295.25,8.77,3.98,Breadcrumb
1640,4/5/2024  2:20 PM,"SR 202, Magna, UT",40.742276,-112.1793496,44.9,139.57,343295.33,8.8,3.98,Breadcrumb
1640,4/5/2024  2:20 PM,"SR 202, Magna, UT",40.7403044,-112.1771124,50.5,139.12,343295.51,8.83,3.98,Breadcrumb
1640,4/5/2024  2:20 PM,"SR 202, Magna, UT",40.7363335,-112.1726476,57.5,140.12,343295.87,8.87,3.99,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7332418,-112.1692021,50.6,141.65,343296.15,8.89,3.99,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7326829,-112.1687507,45.8,156.24,343296.19,8.89,3.99,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7321291,-112.1685401,44.1,171.07,343296.23,8.89,4.0,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7315642,-112.1685155,43.9,185.03,343296.27,8.89,4.0,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7311508,-112.1686214,43.4,196.74,343296.3,8.89,4.0,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7306529,-112.1689041,40.7,210.18,343296.33,8.89,4.0,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7302429,-112.1692925,37.7,221.8,343296.37,8.89,4.0,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.729586,-112.1701645,32.0,220.59,343296.43,8.89,4.0,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7292396,-112.1704771,29.1,209.05,343296.47,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7287927,-112.1707117,25.0,196.62,343296.5,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7286066,-112.1707769,17.3,193.16,343296.51,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7284782,-112.1708106,12.1,190.67,343296.52,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7283924,-112.1708285,6.6,189.17,343296.53,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7283638,-112.170834,0.0,189.47,343296.53,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7283634,-112.1708337,0,189.19,343296.53,8.89,4.01,Breadcrumb
1640,4/5/2024  2:21 PM,"SR 202, Magna, UT",40.7283634,-112.1708337,0,189.19,343296.53,8.9,4.01,Vehicle stopped
1640,4/5/2024  2:22 PM,"SR 202, Magna, UT",40.7283634,-112.1708337,5.1,189.19,343296.53,8.9,4.01,Vehicle moving
1640,4/5/2024  2:22 PM,"SR 202, Magna, UT",40.7283634,-112.1708337,5.6,189.19,343296.53,8.9,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"SR 202, Magna, UT",40.7281673,-112.1708566,11.3,187.23,343296.54,8.91,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.728066,-112.1708404,12.6,167.56,343296.55,8.91,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7280081,-112.1707984,17.2,149.95,343296.56,8.91,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7279211,-112.1706368,20.0,111.31,343296.57,8.91,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7278922,-112.1704297,25.3,96.54,343296.58,8.92,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7278712,-112.1701081,28.3,94.68,343296.6,8.92,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7278481,-112.1697671,35.9,95.2,343296.62,8.93,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7278169,-112.1693346,41.7,95.45,343296.64,8.94,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7277411,-112.1683802,47.6,95.84,343296.68,8.95,4.02,Breadcrumb
1640,4/5/2024  2:22 PM,"UT 201, Magna, UT",40.7276454,-112.1674845,53.9,100.38,343296.73,8.96,4.02,Breadcrumb
